QueryID	Number of Annotations Replaced	Best Match	Similarity Score
VTO_0002654	0	VTO_0002654	1.0
VTO_0002654	1	VTO_0002654	1.0
VTO_0002654	2	VTO_0002654	1.0
VTO_0002654	3	VTO_0002654	1.0
VTO_0002654	4	VTO_0002654	1.0
VTO_0002654	5	VTO_0002654	0.687801018302
VTO_0002654	6	VTO_0034991	0.469369369369
VTO_0002654	7	VTO_0034991	0.469369369369
VTO_0002654	8	VTO_0034991	0.480717268484
VTO_0002654	9	VTO_0034991	0.481001440124
VTO_0002654	10	VTO_0034991	0.482879170959
VTO_0047199	0	VTO_0047199	1.0
VTO_0047199	1	VTO_0047199	1.0
VTO_0047199	2	VTO_0047199	1.0
VTO_0047199	3	VTO_0047199	1.0
VTO_0047199	4	VTO_0047199	1.0
VTO_0047199	5	VTO_0047199	0.761904761905
VTO_0047199	6	VTO_0034991	0.519621721168
VTO_0047199	7	VTO_0034991	0.524705769599
VTO_0047199	8	VTO_0034991	0.528059146102
VTO_0047199	9	VTO_0034991	0.538403747672
VTO_0047199	10	VTO_0034991	0.534756944445
VTO_9001676	0	VTO_9001676	1.0
VTO_9001676	1	VTO_9001676	1.0
VTO_9001676	2	VTO_9001676	1.0
VTO_9001676	3	VTO_9001676	1.0
VTO_9001676	4	VTO_9001676	1.0
VTO_9001676	5	VTO_9001676	0.749030748663
VTO_9001676	6	VTO_0034991	0.486744262255
VTO_9001676	7	VTO_9004225	0.478838910355
VTO_9001676	8	VTO_0034991	0.500054452885
VTO_9001676	9	VTO_0034991	0.49599702467
VTO_9001676	10	VTO_0034991	0.484012918701
VTO_9003361	0	VTO_9003361	1.0
VTO_9003361	1	VTO_9003361	1.0
VTO_9003361	2	VTO_9003361	1.0
VTO_9003361	3	VTO_9003361	1.0
VTO_9003361	4	VTO_9003361	1.0
VTO_9003361	5	VTO_9003361	0.666666666666
VTO_9003361	6	VTO_9030591	0.540809886895
VTO_9003361	7	VTO_9030591	0.494008006521
VTO_9003361	8	VTO_0034991	0.46541208261
VTO_9003361	9	VTO_0037519	0.471481288545
VTO_9003361	10	VTO_0037519	0.47113378478
VTO_0011622	0	VTO_0011622	1.0
VTO_0011622	1	VTO_0011622	1.0
VTO_0011622	2	VTO_0011622	1.0
VTO_0011622	3	VTO_0011622	1.0
VTO_0011622	4	VTO_0011622	1.0
VTO_0011622	5	VTO_0011622	0.711970338983
VTO_0011622	6	VTO_0034991	0.516865879373
VTO_0011622	7	VTO_0034991	0.505627705628
VTO_0011622	8	VTO_0034991	0.5045048171
VTO_0011622	9	VTO_0034991	0.508880166197
VTO_0011622	10	VTO_0034991	0.512664859217
