QueryID	Number of Annotations Replaced	Best Match	Similarity Score
VTO_0002654	0	VTO_0002654	1.0
VTO_0002654	1	VTO_0034991	0.708571255929
VTO_0002654	2	VTO_0034991	0.573015220074
VTO_0002654	3	VTO_0034991	0.656054113397
VTO_0002654	4	VTO_0001466	0.55614973262
VTO_0002654	5	VTO_0058256	0.0402684563758
VTO_0002654	6	VTO_0059208	0.448961525366
VTO_0002654	7	VTO_9014226	0.537729154346
VTO_0002654	8	VTO_9004225	0.395358816927
VTO_0002654	9	VTO_9004225	0.496617912667
VTO_0002654	10	VTO_0036855	0.55614973262
VTO_0002654	11	VTO_0001466	0.55614973262
VTO_0002654	12	VTO_0036818	0.55614973262
VTO_0047199	0	VTO_0047199	1.0
VTO_0047199	1	VTO_0036816	0.718315441784
VTO_0047199	2	VTO_0034991	0.734322712062
VTO_0047199	3	VTO_0034991	0.623398307059
VTO_0047199	4	VTO_0035614	0.59549689441
VTO_0047199	5	VTO_0034991	0.657866591612
VTO_0047199	6	VTO_0034991	0.592181467181
VTO_0047199	7	VTO_0001466	0.55307486631
VTO_0047199	8	VTO_0034955	0.540106951872
VTO_0047199	9	VTO_0001466	0.55307486631
VTO_0047199	10	VTO_0001466	0.55614973262
VTO_0047199	11	VTO_0001466	0.55614973262
VTO_0047199	12	VTO_0036818	0.55614973262
VTO_0047199	13	VTO_0036818	0.55614973262
VTO_0047199	14	VTO_0036818	0.55614973262
VTO_9001676	0	VTO_9001676	1.0
VTO_9001676	1	VTO_0001466	0.73897243478
VTO_9001676	2	VTO_0035073	0.697416097417
VTO_9001676	3	VTO_0001465	0.697226173542
VTO_9001676	4	VTO_0034991	0.677297535697
VTO_9001676	5	VTO_0034991	0.705263157895
VTO_9001676	6	VTO_0001465	0.691812865497
VTO_9001676	7	VTO_0037519	0.6408196825
VTO_9001676	8	VTO_0002210	0.728695652174
VTO_9001676	9	VTO_0037519	0.675466301174
VTO_9001676	10	VTO_0034991	0.597083631954
VTO_9001676	11	VTO_0034991	0.629530074
VTO_9001676	12	VTO_9030591	0.664733489775
VTO_9001676	13	VTO_0037378	0.551724137931
VTO_9001676	14	VTO_0034955	0.577043938475
VTO_9001676	15	VTO_0059208	0.52
VTO_9001676	16	VTO_0059208	0.52
VTO_9001676	17	VTO_0034955	0.549261306988
VTO_9001676	18	VTO_0059208	0.52
VTO_9003361	0	VTO_9003361	1.0
VTO_9003361	1	VTO_0034991	0.776833696441
VTO_9003361	2	VTO_0034991	0.797717563409
VTO_9003361	3	VTO_0034991	0.672091342679
VTO_9003361	4	VTO_0034991	0.73613086771
VTO_9003361	5	VTO_0034955	0.592507856
VTO_9003361	6	VTO_0034991	0.577622377623
VTO_9003361	7	VTO_9004225	0.55614973262
VTO_9003361	8	VTO_9004225	0.55614973262
VTO_9003361	9	VTO_0001466	0.55614973262
VTO_9003361	10	VTO_0001466	0.55614973262
VTO_9003361	11	VTO_0036818	0.55614973262
VTO_9003361	12	VTO_0036818	0.55614973262
VTO_9003361	13	VTO_0036818	0.55614973262
VTO_9003361	14	VTO_0036818	0.55614973262
VTO_9003361	15	VTO_0036818	0.55614973262
VTO_0011622	0	VTO_0011622	1.0
VTO_0011622	1	VTO_0034991	0.677155655095
VTO_0011622	2	VTO_0034955	0.524509803921
VTO_0011622	3	VTO_0034991	0.552185823977
VTO_0011622	4	VTO_0034991	0.635272642535
VTO_0011622	5	VTO_0059208	0.4178225494
VTO_0011622	6	VTO_0034955	0.540849362027
VTO_0011622	7	VTO_9023506	0.245202114817
VTO_0011622	8	VTO_9004225	0.440960313572
VTO_0011622	9	VTO_0036855	0.55614973262
VTO_0011622	10	VTO_0001466	0.389185977421
VTO_0011622	11	VTO_0059208	0.479512195122
VTO_0011622	12	VTO_0059208	0.393333333334
VTO_0011622	13	VTO_0059208	0.52
VTO_0011622	14	VTO_0059208	0.52
